대여소 명,대여 일자 / 월,대여 건수
274. 영등포역지하쇼핑센타 5번출구,202101,1245
275. 신동아아파트,202101,845
276. SK 영등포주유소,202101,752
277. 영등포뉴타운지하상가 2번게이트,202101,678
278. 쌍용플레티넘오피스텔,202101,651
279. 영등포 푸르지오 아파트,202101,515
280. 양평동6차현대아파트 앞,202101,749
281. 신동아아파트 앞,202101,342
282. 신한은행,202101,190
283. 아크로타워 스퀘어(영등포시장),202101,1044
284. 센트럴 푸르지오 시티 앞,202101,1468
285. 대림3동사거리(하나은행),202101,214
286. 우성아파트 교차로,202101,505
287. 영등포전화국사거리 (서강어린이공원),202101,563
288. 쌍용예가(구청별관),202101,460
289. 대림3동사거리,202101,371
290. 당산동 SK V1 빌딩,202101,445
291. 문래동 하이테크 시티,202101,707
292. 영일 어린이공원,202101,380
293. 충북 미래관,202101,689
295.영등포공원 분수대 앞,202101,153
296.KT플라자 영등포점,202101,484
297.국회3문,202101,122
298.KBS 연구동 건너편,202101,129
299.여의도 순복음교회,202101,156
3201.당산skv1센터,202101,325
3202.당산롯데캐슬프레스티지,202101,593
3203.도림동배드민턴체육관,202101,89
3204.도림고가도로 밑,202101,296
3205.문래중학교,202101,701
3206.문래동 주민센터,202101,301
3207.양남사거리 교통섬,202101,298
3211.신길 래미안 프레비뉴,202101,283
3212.신풍역 6번출구,202101,342
3214.영등포 푸르지오,202101,526
3215.강변삼성래미안,202101,403
3219.영등포역 2번출구,202101,711
3220.래미안에스티움 앞 (신풍로),202101,430
3221.서울특별시 남부교육지원청,202101,192
4556. 리버뷰신안인스빌1차 후문,202101,90
4557. 리버뷰신안인스빌2차 후문,202101,79
4602. 숙명여대앞 버스정류소 주변,202101,75
4604. 원효로다목적체육관 앞,202101,61
"4605. 노들섬 다목적홀(동쪽) 숲, 앞",202101,176
4607. 국립중앙박물관 -용산가족공원 앞,202101,45
4608. 국립중앙박물관 정문 앞,202101,35
4609. 파크타워 104동 앞,202101,30
4610. 한남나인원 105동 앞,202101,65
4611. 국제루터교회 앞,202101,38
4612. 한남 준 J.FSS 앞,202101,16
4613. 서울갤러리아 앞,202101,55
4615. 크라운호텔앞 버스정류소,202101,63
4616. 신용산지하차도 앞,202101,68
4617. 동원베네스트 건너편,202101,54
4618. 풍전아파트 건너편,202101,156
4619. 한강트럼프월드3차 앞,202101,119
4620. 삼각지역 14번 출구 앞(교통섬),202101,75
4622. 한강중학교 앞 버스정류장,202101,32
4623. 라인프랜즈이태원점 앞,202101,60
4625. 용산공원갤러리앞,202101,44
4627. 효창공원앞역 5번출구 옆,202101,72
4629. 한강초교보도육교 앞,202101,98
800. 목월공원 앞,202101,422
802. 한강진역 2번 출구 앞,202101,134
803. 한남초교 앞 보도육교,202101,61
805. 문배어린이공원 앞,202101,245
806. 전자랜드 본관 앞,202101,373
807. 서울역 12번 출구 앞,202101,296
808. 서빙고동 금호맨션 앞,202101,109
809. 한남 유수지 복개주차장,202101,307
810. 이태원지하보도,202101,233
811. 녹사평역1번출구,202101,278
812. 용산전쟁기념관,202101,68
813. 삼각지역 3번출구,202101,290
815. LIG강촌아파트 103동앞,202101,604
816. 신용산역 6번출구 앞,202101,459
817. 삼각지역 4번출구 앞,202101,165
818. 숙명여대 입구 교차로,202101,463
819. 선린인터넷 고등학교,202101,324
820. 청파동입구 교차로,202101,294
822. 이촌1동 마을공원,202101,103
823. 효창동주민센터 앞,202101,117
825. 서빙고동 주민센터 앞,202101,761
827. 국군복지단,202101,36
828. 숙대입구역 8번,202101,252
829. 베르가모앞,202101,747
830. 청암자이아파트앞,202101,148
831. 이태원관광특구입구,202101,138
832. 이촌1동 주민센터 뒤,202101,435
834. 효창공원앞역 3번출구 뒤,202101,514
835. 남영역 건너편,202101,281
836. 현대자동차서비스 앞,202101,338
837. 한남나들목 입구,202101,579
838. 숙대입구역 4번출구,202101,396
839. 보광동 삼성리버빌아파트 앞,202101,310
840. 용산 파크타워 앞,202101,263
841. 신용산역 1번 출구,202101,500
843. 녹사평역 광장,202101,255
844. 이촌2동 동원베네스트 아파트 앞,202101,301
845. 용산 선인상가,202101,272
846. 용산중학교,202101,377
847. 국방부민원실옆,202101,100
848. 삼각지12번 출구,202101,120
849. 삼각지 자이아파트,202101,234
850. KCC용산월츠타워,202101,195
851.효창 푸르지오 앞,202101,156
852.청암자이APT(103동),202101,289
853.용산역 맞은편,202101,884
854.HID 유족동지회 앞,202101,68
855.이촌역5번출구 앞,202101,41
857. 현대 안성타워,202101,131
858.녹사평역3번 출구,202101,58
859.남산공원 야외식물원 앞,202101,35
860.LG한강 자이아파트 앞,202101,505
863.이촌역2번 출구,202101,112
864.순천향대학병원(한남오거리),202101,318
865.하얏트호텔 앞,202101,49
866.브라운스톤 남산아파트,202101,285
867.서빙고역 광장(1번출구),202101,121
868.롯데하이마트 용산점 앞,202101,104
869.노들섬 동측 앞,202101,118
870.노들섬 서측 앞,202101,595
4652. 신사두산위브2차아파트 앞,202101,298
4653. LG 베스트샵 앞,202101,160
4654. OK부동산 앞,202101,104
900. 은평예술회관,202101,330
901. 응암1동사무소,202101,317
902. 진관동 은빛초등학교,202101,60
903. 은평뉴타운 아이파크,202101,169
904. 은평뉴타운 푸르지오,202101,234
905. 구파발역 2번출구,202101,474
906. 연신내역 5번출구150M 아래,202101,902
907. CJ 드림시티,202101,1539
908. 구산역 4번출구,202101,398
909. 백련산 힐스테이트 3차,202101,164
911. 은평평화공원(역촌역4번출구),202101,754
912. 응암오거리,202101,731
913. 이마트 은평점,202101,1172
914. 새절역 2번출구,202101,997
915. 증산역 4번출구,202101,537
916. 평생학습관 앞,202101,459
917. 녹번역 4번출구,202101,452
919. 서울혁신파크,202101,290
921. 신도고등학교,202101,154
922. 연신내역 4번출구,202101,215
923. 국민은행 연서지점,202101,222
924. 메뚜기다리,202101,115
925. 불광역 2번출구,202101,203
927. 연신내역 3번출구 인근,202101,203
928. 은평역사한옥박물관,202101,132
930. 구 서부경찰서 건너편,202101,341
931. 역촌파출소,202101,975
932. 예일여중,202101,342
933. LG서비스 역촌점,202101,627
934. 신사동 성당,202101,98
937. 상림마을 롯데캐슬2단지 옆,202101,35
938. 금암 문화공원,202101,49
939. 은평구청 교차로,202101,214
941. 은평뉴타운 도서관,202101,156
942. 상림마을 생태공원,202101,103
943. 은평구청 보건소,202101,623
945. 기자촌 사거리,202101,140
946. 독바위역,202101,196
947. 연신내 선일하이츠빌 정류소,202101,276
948. 디지털미디어 시티역 4번출구(DMC역),202101,345
949. 연신내역 1번 출구,202101,385
950. 구산역 2번 출구,202101,581
952. 서울연신중학교,202101,191
953. 서울연신초등학교,202101,137
954. 은평뉴타운구파발9단지,202101,116
956. 응암시장교차로,202101,923
958. 신한은행 응암동 지점 앞,202101,534
959. 구파발10단지 인근,202101,158
960. 구파발역 환승센터,202101,243
961. 불광역 9번 출구,202101,532
962. 은평뉴타운 힐데스하임,202101,215
963. 대호프라자아파트,202101,325
964. 북한산힐스테이트 7차아파트,202101,174
965. 서울특별시 은평병원,202101,141
966. 서울혁신파크1,202101,89
967. 서울혁신파크2,202101,131
968. 은평뉴타운 상림마을 13단지,202101,49
969. 은평 지웰테라스,202101,62
971. 역촌 센트레빌 아파트,202101,154
972. 수색역,202101,366
973.제각말푸르지오 5-1단지 아파트,202101,124
974.연신초등학교옆 마을마당,202101,79
975.백련산 힐스테이트상가앞,202101,142
976.진관고등학교앞,202101,126
977.신도중학교앞,202101,109
978.녹번 힐스테이트상가앞,202101,149
979.원풍빌라앞,202101,206
982.유니클로 은평점앞,202101,272
984.상신초등학교앞 버스정류장,202101,372
985.은평온누리약국앞,202101,328
989.응암 꼬꼬닭치킨호프 앞,202101,48
991.흥국사 정류장,202101,41
992.북한산입구 정류장,202101,90
993.은평뉴타운 온뜨락아파트앞,202101,234
994.북한산생태공원입구(교통섬),202101,92
995.은평다목적체육관,202101,99
996.응암역 1번출구,202101,1120
9997.강남센터,202101,13
상담센터,202101,13
상암센터 정비실,202101,7
위트콤,202101,153
중랑센터,202101,14
301. 경복궁역 7번출구 앞,202101,417
302. 경복궁역 4번출구 뒤,202101,714
303. 광화문역 1번출구 앞,202101,590
304. 광화문역 2번출구 앞,202101,393
305. 종로구청 옆,202101,514
306. 광화문역 7번출구 앞,202101,436
307. 서울역사박물관 앞,202101,370
308. 광화문 S타워 앞,202101,684
309. 광화문역 6번출구 옆,202101,290
314. 국립현대미술관,202101,291
316. 종각역 1번출구 앞,202101,786
326. 안국역 5번출구 앞,202101,560
327. 낙원상가 옆,202101,453
328. 탑골공원 앞,202101,316
329. 청계2가 사거리 옆,202101,373
334. 종로3가역 2번출구 뒤,202101,439
335. 종로3가역 15번출구 앞,202101,344
337. 창경궁 입구,202101,217
338. 세운스퀘어 앞,202101,362
339. 종로4가 사거리,202101,500
340. 혜화동 로터리,202101,594
3401.창신두산아파트,202101,47
3402.이화공영주차장,202101,232
3403.서울특별시 교육청,202101,78
3404.서울특별시 중부교육지원청,202101,47
3405.파크팰리스,202101,328
3406.세종로공원,202101,352
3407.안국동사거리(신),202101,443
3408.종로타워빌딩,202101,379
341. 혜화역 3번출구 뒤,202101,456
3410.종로3가역 8번출구,202101,635
3411.종묘,202101,277
3412.세운상가,202101,215
3413.종로플레이스,202101,660
3414.종로5가역 4번출구,202101,317
3415.동대문역6번출구,202101,338
3416.동묘앞역 6번출구,202101,393
3417.창신3동주민센터,202101,376
3418.창신역2번 출구,202101,123
3419.국립어린이과학관,202101,207
342. 대학로 마로니에공원,202101,794
3420.성균관대입구사거리(맥도날드),202101,291
3421.혜화역 1번출구,202101,571
3422.성균관대 정문,202101,541
3423.현대그룹(본사),202101,315
3425.광화문 풍림스페이스본 1단지앞,202101,170
3426.독립문역 2번출구 뒤,202101,151
3427.인왕산 아이파크 정문,202101,146
3428.서울미술관,202101,89
3429.AW컨벤션앞,202101,68
343. 예일빌딩(율곡로) 앞,202101,176
3430.구기치안센터 앞,202101,98
3431.로제우스 레포츠센터,202101,77
3432.종로2가 사거리,202101,397
344. 성균관대 E하우스 앞,202101,328
345. 서울보증보험본사 앞,202101,393
348. 독립문역 사거리,202101,378
349. 사직동주민센터,202101,303
351. 청운초교 앞 삼거리,202101,321
352. 중앙고입구 삼거리,202101,103
353. 재동초교 앞 삼거리,202101,315
354. 포르투갈 대사관 앞,202101,508
355. 서울사대부속초교 앞,202101,303
356. KT혜화지사 앞,202101,372
358. 성대입구 사거리,202101,365
359. 원남동사거리,202101,345
361. 동묘앞역 1번출구 뒤,202101,1077
362. 청계8가 사거리,202101,696
363. 신설동역 11번출구 뒤,202101,665
364. 창신역 1번출구 앞,202101,264
367. 독립문역 3-1번출구,202101,520
368. SK 서린빌딩 앞,202101,386
369. 광화문 시민열린마당,202101,422
385. 종각역 5번출구,202101,590
388. 동성중학교 앞,202101,176
393. 동대문역 8번 출구,202101,832
394. 경희궁 자이 3단지,202101,342
395. 경희궁 자이 2단지,202101,453
397. 종묘공영주차장 건너편,202101,229
446. 상명대입구,202101,240
447. 신영동삼거리,202101,41
449. 일성아파트,202101,111
450. 효자동 삼거리,202101,301
451. 청와대앞길,202101,99
452. 동대문 종합시장 버스정류장,202101,271
453. 종로오가 지하쇼핑센터 14번출구,202101,344
454. 종로2가 버스정류장 (종각방향),202101,433
455. 삼익한의원,202101,351
456. 숭인2동 주민센터 입구 (이강3대냉면),202101,367
457. 종로꽃시장 입구 옆,202101,341
458. 광화문역 5번출구,202101,672
461. 서울지방경찰청,202101,305
462. 신영동삼거리(북악터널방향),202101,76
464. 삼청동 골목,202101,333
465. 삼청공원 앞,202101,61
"4702. 평창동 꽃여울(꽃집),스타벅스 앞",202101,47
4703. 쌍용아파트2단지 정문,202101,18
4704. 쌍용아파트2단지 상가앞,202101,28
4705. 웰니스센터(민방위교육장 앞),202101,117
4707. 청계3가 사거리,202101,48
4708. 조계사앞사거리(파리바케트앞),202101,149
4710. 자교교회 앞,202101,252
4711. 올림픽기념 국민생활관 로터리,202101,464
486. 평창동주민센터 앞,202101,58
300. 정동사거리,202101,498
3013.서울지방고용노동청 앞,202101,209
310. 청계광장 옆,202101,321
311. 서울광장 옆,202101,924
318. 광교사거리 남측,202101,247
320. 을지로입구역 4번출구 앞,202101,459
321. KEB 하나금융그룹 명동사옥 옆,202101,328
322. 명동성당 앞,202101,219
324. 신세계백화점 본점 앞,202101,252
331. 을지로2가 사거리 북측,202101,315
332. 을지로2가 사거리 남측,202101,267
336. 티마크 호텔 앞,202101,303
346. 맥스타일 앞,202101,589
347. 동대문역사문화공원역 9번출구 앞,202101,267
370. 시청역(2호선) 9번출구 뒤,202101,754
371. 동대입구역 6번출구 뒤,202101,120
372. 약수역 3번출구 뒤,202101,270
373. 청구 어린이공원,202101,87
374. 청구역 2번출구 앞,202101,450
375. 다산 어린이공원,202101,508
378. 청계7가 사거리,202101,670
379. 서울역9번출구,202101,447
380. CJ제일제당 앞,202101,492
381. 장충체육관,202101,45
382. 약수역 10번출구 앞,202101,235
383. 신당역 12번 출구 뒤,202101,748
384. 종로학원본원,202101,189
387. 훈련원공원주차장 앞,202101,449
389. 을지로4가역 1번출구,202101,207
390. 충무로역 1번출구,202101,587
391. 정동길입구,202101,230
398. 을지로3가역 3번출구,202101,388
399. 서울역 센트럴 자이아파트,202101,262
428. 명보사거리,202101,122
429. 송도병원,202101,132
430. KEB하나은행 장충동지점,202101,274
431. 청계천 영도교,202101,1113
433. 을지로입구역 2번출구,202101,483
434. 신당 래미안 버스정류장,202101,143
435. SK 남산빌딩,202101,166
441.염천교사거리,202101,199
442.서울역 서부,202101,144
443.호암아트홀,202101,170
466.롯데호텔,202101,148
467.한국은행,202101,86
468.웨스틴 조선호텔,202101,107
469.회현역 1번출구,202101,110
470.회현역 7번출구,202101,111
471.회현사거리 남측,202101,196
472.삼일교(시그니쳐 타워),202101,229
473.을지로4가역 9번출구,202101,463
474.동대문역사문화공원역 1번출구 뒤편,202101,565
475.DDP 패션몰,202101,335
4753. 우리은행 서소문금융센터,202101,73
476.광희문,202101,188
4761. 탐앤탐스 을지로3가점,202101,63
4762. 국제빌딩,202101,92
477.앰배서더 호텔 주변,202101,106
